lng,lat,bio_flux_opt,yymm
70.5,33.5,-54.19,"1501"
71.5,33.5,9.18,"1501"
72.5,33.5,-42.5,"1501"
73.5,33.5,-106.3,"1501"
74.5,33.5,53.56,"1501"
75.5,33.5,-116.79,"1501"
76.5,33.5,-31.22,"1501"
77.5,33.5,-4.28,"1501"
78.5,33.5,1.6,"1501"
79.5,33.5,1.19,"1501"
80.5,33.5,1.15,"1501"
81.5,33.5,1.32,"1501"
82.5,33.5,1.32,"1501"
83.5,33.5,1.73,"1501"
84.5,33.5,-7.23,"1501"
85.5,33.5,-9.86,"1501"
86.5,33.5,-10.75,"1501"
87.5,33.5,-9.55,"1501"
88.5,33.5,2.92,"1501"
89.5,33.5,3.02,"1501"
90.5,33.5,-15.14,"1501"
91.5,33.5,-23.3,"1501"
92.5,33.5,10.91,"1501"
93.5,33.5,14.94,"1501"
94.5,33.5,16.51,"1501"
95.5,33.5,16.52,"1501"
96.5,33.5,-93.17,"1501"
97.5,33.5,23.72,"1501"
98.5,33.5,-81.46,"1501"
99.5,33.5,-81.74,"1501"
100.5,33.5,28.65,"1501"
101.5,33.5,-128.32,"1501"
102.5,33.5,42.55,"1501"
103.5,33.5,86.01,"1501"
104.5,33.5,83.85,"1501"
105.5,33.5,26.86,"1501"
106.5,33.5,33.77,"1501"
107.5,33.5,30.75,"1501"
108.5,33.5,-122.28,"1501"
109.5,33.5,-121.22,"1501"
110.5,33.5,-102.91,"1501"
111.5,33.5,-91.39,"1501"
112.5,33.5,24.38,"1501"
113.5,33.5,17.71,"1501"
114.5,33.5,14.36,"1501"
115.5,33.5,19.01,"1501"
116.5,33.5,18.1,"1501"
117.5,33.5,22.13,"1501"
118.5,33.5,28.12,"1501"
119.5,33.5,31,"1501"
120.5,33.5,23.44,"1501"
126.5,33.5,40.14,"1501"
128.5,33.5,0.03,"1501"
129.5,33.5,32.09,"1501"
130.5,33.5,86.36,"1501"
131.5,33.5,70.62,"1501"
132.5,33.5,41.5,"1501"
133.5,33.5,43.25,"1501"
134.5,33.5,29.44,"1501"
135.5,33.5,35.92,"1501"
136.5,33.5,2.4,"1501"
139.5,33.5,0.06,"1501"
-118.5,32.5,0.57,"1501"
-117.5,32.5,2.57,"1501"
-116.5,32.5,-14.3,"1501"
-115.5,32.5,0.38,"1501"
-114.5,32.5,-0.25,"1501"
-113.5,32.5,1.51,"1501"
-112.5,32.5,10.43,"1501"
-111.5,32.5,23.37,"1501"
-110.5,32.5,31.5,"1501"
-109.5,32.5,24.51,"1501"
-108.5,32.5,15.08,"1501"
-107.5,32.5,12.48,"1501"
-106.5,32.5,8.93,"1501"
-105.5,32.5,16.37,"1501"
-104.5,32.5,13.1,"1501"
-103.5,32.5,13.76,"1501"
-102.5,32.5,17.15,"1501"
-101.5,32.5,18.23,"1501"
-100.5,32.5,20.26,"1501"
-99.5,32.5,21.78,"1501"
-98.5,32.5,4.28,"1501"
-97.5,32.5,93.73,"1501"
-96.5,32.5,26.93,"1501"
-95.5,32.5,137.72,"1501"
-94.5,32.5,21.17,"1501"
-93.5,32.5,120.55,"1501"
-92.5,32.5,25.27,"1501"
-91.5,32.5,26.35,"1501"
-90.5,32.5,28.89,"1501"
-89.5,32.5,30.18,"1501"
-88.5,32.5,89.99,"1501"
-87.5,32.5,158.03,"1501"
-86.5,32.5,29.02,"1501"
-85.5,32.5,31.33,"1501"
-84.5,32.5,32.8,"1501"
-83.5,32.5,31.43,"1501"
-82.5,32.5,32.59,"1501"
-81.5,32.5,34.89,"1501"
-80.5,32.5,34.57,"1501"
-79.5,32.5,15.23,"1501"
-64.5,32.5,0.52,"1501"
-17.5,32.5,2.06,"1501"
-16.5,32.5,2.42,"1501"
-12.5,32.5,-0.06,"1501"
-9.5,32.5,1.39,"1501"
-8.5,32.5,-18.17,"1501"
-7.5,32.5,-17.59,"1501"
-6.5,32.5,-4.16,"1501"
-5.5,32.5,12.97,"1501"
-4.5,32.5,1.55,"1501"
-3.5,32.5,0.03,"1501"
-2.5,32.5,0.62,"1501"
-1.5,32.5,1.44,"1501"
-0.5,32.5,2.38,"1501"
0.5,32.5,4.45,"1501"
1.5,32.5,4.22,"1501"
2.5,32.5,1.95,"1501"
3.5,32.5,1.34,"1501"
4.5,32.5,2.84,"1501"
5.5,32.5,2.96,"1501"
6.5,32.5,2.93,"1501"
7.5,32.5,2.88,"1501"
8.5,32.5,2.43,"1501"
9.5,32.5,2.24,"1501"
10.5,32.5,0.96,"1501"
11.5,32.5,0.89,"1501"
12.5,32.5,-0.03,"1501"
13.5,32.5,1.98,"1501"
14.5,32.5,-0.04,"1501"
15.5,32.5,0.6,"1501"
19.5,32.5,0.03,"1501"
20.5,32.5,6.54,"1501"
21.5,32.5,12.78,"1501"
22.5,32.5,3.66,"1501"
23.5,32.5,0.6,"1501"
24.5,32.5,-0.03,"1501"
34.5,32.5,0.54,"1501"
35.5,32.5,-2.07,"1501"
36.5,32.5,-5.69,"1501"
37.5,32.5,-1.39,"1501"
38.5,32.5,0.66,"1501"
39.5,32.5,0.65,"1501"
40.5,32.5,1.03,"1501"
41.5,32.5,0.58,"1501"
42.5,32.5,0.79,"1501"
43.5,32.5,0.73,"1501"
44.5,32.5,-4.25,"1501"
45.5,32.5,-2,"1501"
46.5,32.5,-0.52,"1501"
47.5,32.5,-1.74,"1501"
48.5,32.5,15.12,"1501"
49.5,32.5,13.32,"1501"
50.5,32.5,16.9,"1501"
51.5,32.5,-18.05,"1501"
52.5,32.5,2.8,"1501"
53.5,32.5,2.15,"1501"
54.5,32.5,2.14,"1501"
55.5,32.5,1.73,"1501"
56.5,32.5,1.3,"1501"
57.5,32.5,1.92,"1501"
58.5,32.5,-2.7,"1501"
59.5,32.5,2.92,"1501"
60.5,32.5,2.79,"1501"
61.5,32.5,-5.7,"1501"
62.5,32.5,-5.92,"1501"
63.5,32.5,-7.16,"1501"
64.5,32.5,-9.45,"1501"
65.5,32.5,-14.02,"1501"
66.5,32.5,-11.09,"1501"
67.5,32.5,-7.38,"1501"
68.5,32.5,-7.05,"1501"
69.5,32.5,-22.34,"1501"
70.5,32.5,-11.8,"1501"
71.5,32.5,-14.18,"1501"
72.5,32.5,-30.21,"1501"
73.5,32.5,-39.04,"1501"
74.5,32.5,-79.95,"1501"
75.5,32.5,29.31,"1501"
76.5,32.5,17.25,"1501"
77.5,32.5,-26.34,"1501"
78.5,32.5,1.46,"1501"
79.5,32.5,2.03,"1501"
80.5,32.5,-5.45,"1501"
81.5,32.5,-4.86,"1501"
82.5,32.5,-6.07,"1501"
83.5,32.5,-6.43,"1501"
84.5,32.5,2.04,"1501"
85.5,32.5,-10.35,"1501"
86.5,32.5,-8.77,"1501"
87.5,32.5,-12.38,"1501"
88.5,32.5,-15.46,"1501"
89.5,32.5,-14.6,"1501"
90.5,32.5,-23.59,"1501"
91.5,32.5,10.84,"1501"
92.5,32.5,15.52,"1501"
93.5,32.5,16.69,"1501"
94.5,32.5,15.69,"1501"
95.5,32.5,20.55,"1501"
96.5,32.5,25.31,"1501"
97.5,32.5,21.88,"1501"
98.5,32.5,66.6,"1501"
99.5,32.5,31.72,"1501"
100.5,32.5,30.95,"1501"
101.5,32.5,-138.28,"1501"
102.5,32.5,34.96,"1501"
103.5,32.5,78.37,"1501"
104.5,32.5,18.68,"1501"
105.5,32.5,16.46,"1501"
106.5,32.5,-96.64,"1501"
107.5,32.5,18.31,"1501"
108.5,32.5,-119.2,"1501"
109.5,32.5,-125.26,"1501"
110.5,32.5,20.11,"1501"
111.5,32.5,-79.06,"1501"
112.5,32.5,-67.5,"1501"
113.5,32.5,-97.92,"1501"
114.5,32.5,18.92,"1501"
115.5,32.5,20.37,"1501"
116.5,32.5,22.84,"1501"
117.5,32.5,22.61,"1501"
118.5,32.5,23.9,"1501"
119.5,32.5,26.16,"1501"
120.5,32.5,30.47,"1501"
121.5,32.5,25.65,"1501"
128.5,32.5,14.9,"1501"
129.5,32.5,9.6,"1501"
130.5,32.5,79.77,"1501"
131.5,32.5,53.85,"1501"
132.5,32.5,14.5,"1501"
133.5,32.5,2.33,"1501"
139.5,32.5,-0.05,"1501"
-116.5,31.5,-7.69,"1501"
-115.5,31.5,-0.34,"1501"
-114.5,31.5,1.01,"1501"
-113.5,31.5,-1.18,"1501"
-112.5,31.5,17.46,"1501"
-111.5,31.5,9.17,"1501"
-110.5,31.5,41.42,"1501"
-109.5,31.5,27.44,"1501"
-108.5,31.5,18.94,"1501"
-107.5,31.5,18.71,"1501"
-106.5,31.5,18.68,"1501"
-105.5,31.5,10,"1501"
-104.5,31.5,10.03,"1501"
-103.5,31.5,7.4,"1501"
-102.5,31.5,13.17,"1501"
-101.5,31.5,23.15,"1501"
-100.5,31.5,20.58,"1501"
-99.5,31.5,8.02,"1501"
-98.5,31.5,8.2,"1501"
-97.5,31.5,4.12,"1501"
-96.5,31.5,29.26,"1501"
-95.5,31.5,106.67,"1501"
-94.5,31.5,126.27,"1501"
-93.5,31.5,74.27,"1501"
-92.5,31.5,23.72,"1501"
-91.5,31.5,29.65,"1501"
-90.5,31.5,29.2,"1501"
-89.5,31.5,30.54,"1501"
-88.5,31.5,83.45,"1501"
-87.5,31.5,148.26,"1501"
-86.5,31.5,102.7,"1501"
-85.5,31.5,108.17,"1501"
-84.5,31.5,107.73,"1501"
-83.5,31.5,116.87,"1501"
-82.5,31.5,113.43,"1501"
-81.5,31.5,33.22,"1501"
-80.5,31.5,1.08,"1501"
-9.5,31.5,2.48,"1501"
-8.5,31.5,-0.06,"1501"
-7.5,31.5,4.18,"1501"
-6.5,31.5,9.05,"1501"
-5.5,31.5,1.4,"1501"
-4.5,31.5,-0.61,"1501"
-3.5,31.5,1.2,"1501"
-2.5,31.5,1.25,"1501"
-1.5,31.5,2.98,"1501"
-0.5,31.5,3.62,"1501"
0.5,31.5,3.83,"1501"
1.5,31.5,3.18,"1501"
2.5,31.5,3.94,"1501"
3.5,31.5,3.96,"1501"
4.5,31.5,3.9,"1501"
5.5,31.5,3.59,"1501"
6.5,31.5,2.77,"1501"
7.5,31.5,3.43,"1501"
8.5,31.5,3.64,"1501"
9.5,31.5,3.54,"1501"
10.5,31.5,1.64,"1501"
11.5,31.5,0.7,"1501"
12.5,31.5,0.2,"1501"
13.5,31.5,0.19,"1501"
14.5,31.5,0.69,"1501"
15.5,31.5,0.66,"1501"
16.5,31.5,-0.09,"1501"
17.5,31.5,0.07,"1501"
19.5,31.5,-0.06,"1501"
20.5,31.5,-1.75,"1501"
21.5,31.5,3.35,"1501"
22.5,31.5,3.59,"1501"
23.5,31.5,3.08,"1501"
24.5,31.5,2.32,"1501"
25.5,31.5,1.1,"1501"
26.5,31.5,1.34,"1501"
27.5,31.5,0.46,"1501"
28.5,31.5,-0.02,"1501"
29.5,31.5,2.95,"1501"
30.5,31.5,53.12,"1501"
31.5,31.5,24.3,"1501"
32.5,31.5,1.48,"1501"
33.5,31.5,-0.06,"1501"
34.5,31.5,2.15,"1501"
35.5,31.5,0.45,"1501"
36.5,31.5,-1.08,"1501"
37.5,31.5,-0.72,"1501"
38.5,31.5,0.79,"1501"
39.5,31.5,0.64,"1501"
40.5,31.5,0.49,"1501"
41.5,31.5,0.9,"1501"
42.5,31.5,0.55,"1501"
43.5,31.5,0.6,"1501"
44.5,31.5,2.21,"1501"
45.5,31.5,-1.03,"1501"
46.5,31.5,-1.08,"1501"
47.5,31.5,1.22,"1501"
48.5,31.5,-0.29,"1501"
49.5,31.5,5.92,"1501"
50.5,31.5,19.08,"1501"
51.5,31.5,10.98,"1501"
52.5,31.5,-5.59,"1501"
53.5,31.5,1.26,"1501"
54.5,31.5,1.64,"1501"
55.5,31.5,1.3,"1501"
56.5,31.5,1.93,"1501"
57.5,31.5,2.3,"1501"
58.5,31.5,-2.25,"1501"
59.5,31.5,-2.89,"1501"
60.5,31.5,2.06,"1501"
61.5,31.5,-10.11,"1501"
62.5,31.5,-4.5,"1501"
63.5,31.5,-4.2,"1501"
64.5,31.5,-13.54,"1501"
65.5,31.5,-10.06,"1501"
66.5,31.5,-5.95,"1501"
67.5,31.5,-3.89,"1501"
68.5,31.5,-4.11,"1501"
69.5,31.5,-7.8,"1501"
70.5,31.5,-0.06,"1501"
71.5,31.5,2.82,"1501"
72.5,31.5,7.24,"1501"
73.5,31.5,-22.07,"1501"
74.5,31.5,-3.73,"1501"
75.5,31.5,-12.28,"1501"
76.5,31.5,34.91,"1501"
77.5,31.5,41.46,"1501"
78.5,31.5,18.3,"1501"
79.5,31.5,-5.97,"1501"
80.5,31.5,-8.58,"1501"
81.5,31.5,2.96,"1501"
82.5,31.5,-10.6,"1501"
83.5,31.5,3.17,"1501"
84.5,31.5,-13.24,"1501"
85.5,31.5,-15.13,"1501"
86.5,31.5,-19,"1501"
87.5,31.5,5.28,"1501"
88.5,31.5,5.88,"1501"
89.5,31.5,5.93,"1501"
90.5,31.5,9.44,"1501"
91.5,31.5,14.76,"1501"
92.5,31.5,20.86,"1501"
93.5,31.5,15.66,"1501"
94.5,31.5,19.91,"1501"
95.5,31.5,18.64,"1501"
96.5,31.5,-97.7,"1501"
97.5,31.5,-112.63,"1501"
98.5,31.5,70.38,"1501"
99.5,31.5,27.57,"1501"
100.5,31.5,-128.3,"1501"
101.5,31.5,29.93,"1501"
102.5,31.5,-91.28,"1501"
103.5,31.5,16.07,"1501"
104.5,31.5,-70.76,"1501"
105.5,31.5,-90.3,"1501"
106.5,31.5,17.3,"1501"
107.5,31.5,16.22,"1501"
108.5,31.5,14.86,"1501"
109.5,31.5,21.46,"1501"
110.5,31.5,26.09,"1501"
111.5,31.5,-107.86,"1501"
112.5,31.5,22.86,"1501"
113.5,31.5,-94.9,"1501"
114.5,31.5,22.41,"1501"
115.5,31.5,25.26,"1501"
116.5,31.5,23.78,"1501"
117.5,31.5,24.8,"1501"
118.5,31.5,23.85,"1501"
119.5,31.5,25.07,"1501"
120.5,31.5,21.11,"1501"
121.5,31.5,21.6,"1501"
129.5,31.5,1.12,"1501"
130.5,31.5,67.47,"1501"
131.5,31.5,20.82,"1501"
-116.5,30.5,2.4,"1501"
-115.5,30.5,34.23,"1501"
-114.5,30.5,-0.47,"1501"
-113.5,30.5,2,"1501"
-112.5,30.5,13.51,"1501"
-111.5,30.5,7.29,"1501"
-110.5,30.5,54.66,"1501"
-109.5,30.5,44.75,"1501"
-108.5,30.5,33.77,"1501"
-107.5,30.5,18.17,"1501"
-106.5,30.5,12.83,"1501"
-105.5,30.5,23.4,"1501"
-104.5,30.5,15.31,"1501"
-103.5,30.5,16.43,"1501"
-102.5,30.5,14.08,"1501"
-101.5,30.5,18.31,"1501"
-100.5,30.5,10.74,"1501"
-99.5,30.5,11.41,"1501"
-98.5,30.5,9.38,"1501"
-97.5,30.5,27.19,"1501"
-96.5,30.5,96.36,"1501"
-95.5,30.5,22.31,"1501"
-94.5,30.5,25.07,"1501"
-93.5,30.5,23.67,"1501"
-92.5,30.5,48.14,"1501"
-91.5,30.5,50.68,"1501"
-90.5,30.5,28.28,"1501"
-89.5,30.5,26.94,"1501"
-88.5,30.5,19.35,"1501"
-87.5,30.5,71.28,"1501"
-86.5,30.5,94.88,"1501"
-85.5,30.5,146.57,"1501"
-84.5,30.5,38.34,"1501"
-83.5,30.5,123.14,"1501"
-82.5,30.5,40.25,"1501"
-81.5,30.5,25.77,"1501"
-10.5,30.5,-0.84,"1501"
-9.5,30.5,2.64,"1501"
-8.5,30.5,-2.04,"1501"
-7.5,30.5,-0.38,"1501"
-6.5,30.5,-1.82,"1501"
-5.5,30.5,-1.79,"1501"
-3.5,30.5,3.66,"1501"
-2.5,30.5,2.08,"1501"
-1.5,30.5,4.24,"1501"
-0.5,30.5,4.33,"1501"
0.5,30.5,3.93,"1501"
1.5,30.5,3.56,"1501"
2.5,30.5,3.47,"1501"
3.5,30.5,3.8,"1501"
4.5,30.5,3.64,"1501"
5.5,30.5,3.01,"1501"
6.5,30.5,2.77,"1501"
7.5,30.5,3.72,"1501"
8.5,30.5,4.23,"1501"
9.5,30.5,2.24,"1501"
10.5,30.5,0.54,"1501"
11.5,30.5,0.29,"1501"
12.5,30.5,0.33,"1501"
13.5,30.5,0.17,"1501"
14.5,30.5,0.41,"1501"
15.5,30.5,1.63,"1501"
16.5,30.5,2.05,"1501"
17.5,30.5,1.9,"1501"
18.5,30.5,0.8,"1501"
19.5,30.5,-0.25,"1501"
20.5,30.5,1.67,"1501"
21.5,30.5,3.7,"1501"
22.5,30.5,4.59,"1501"
23.5,30.5,4.83,"1501"
24.5,30.5,4.67,"1501"
25.5,30.5,3.18,"1501"
26.5,30.5,2.62,"1501"
27.5,30.5,2.13,"1501"
28.5,30.5,2.01,"1501"
29.5,30.5,0.4,"1501"
30.5,30.5,26.4,"1501"
31.5,30.5,-7.37,"1501"
32.5,30.5,1.46,"1501"
33.5,30.5,-1.73,"1501"
34.5,30.5,-2.36,"1501"
35.5,30.5,-6.12,"1501"
36.5,30.5,-3.6,"1501"
37.5,30.5,-0.5,"1501"
38.5,30.5,-1.83,"1501"
39.5,30.5,-0.24,"1501"
40.5,30.5,0.25,"1501"
41.5,30.5,0.84,"1501"
42.5,30.5,1.71,"1501"
43.5,30.5,1.43,"1501"
44.5,30.5,0.16,"1501"
45.5,30.5,-0.1,"1501"
46.5,30.5,1.95,"1501"
47.5,30.5,4.13,"1501"
48.5,30.5,0.31,"1501"
49.5,30.5,-0.35,"1501"
50.5,30.5,-12.91,"1501"
51.5,30.5,21.54,"1501"
52.5,30.5,24.89,"1501"
53.5,30.5,9.88,"1501"
54.5,30.5,-3.69,"1501"
55.5,30.5,-7.95,"1501"
56.5,30.5,-8.63,"1501"
57.5,30.5,5.27,"1501"
58.5,30.5,1.76,"1501"
59.5,30.5,2.33,"1501"
60.5,30.5,-3.2,"1501"
61.5,30.5,-3.97,"1501"
62.5,30.5,-3.02,"1501"
63.5,30.5,-4.08,"1501"
64.5,30.5,1.58,"1501"
65.5,30.5,3.54,"1501"
66.5,30.5,3.08,"1501"
67.5,30.5,-9.55,"1501"
68.5,30.5,-7.1,"1501"
69.5,30.5,-9.08,"1501"
70.5,30.5,-3.39,"1501"
71.5,30.5,-2.61,"1501"
72.5,30.5,-0.23,"1501"
73.5,30.5,-9.11,"1501"
74.5,30.5,-15.52,"1501"
75.5,30.5,-25.86,"1501"
76.5,30.5,-23.58,"1501"
77.5,30.5,12.2,"1501"
78.5,30.5,26.09,"1501"
79.5,30.5,13.31,"1501"
80.5,30.5,7.91,"1501"
81.5,30.5,5.1,"1501"
82.5,30.5,3.66,"1501"
83.5,30.5,4.06,"1501"
84.5,30.5,4.44,"1501"
85.5,30.5,4.73,"1501"
86.5,30.5,5.3,"1501"
87.5,30.5,7.74,"1501"
88.5,30.5,8.27,"1501"
89.5,30.5,11.2,"1501"
90.5,30.5,10.37,"1501"
91.5,30.5,17.8,"1501"
92.5,30.5,13.7,"1501"
93.5,30.5,12.05,"1501"
94.5,30.5,9.78,"1501"
95.5,30.5,11.52,"1501"
96.5,30.5,12.58,"1501"
97.5,30.5,-64.08,"1501"
98.5,30.5,24.89,"1501"
99.5,30.5,20.46,"1501"
100.5,30.5,62.37,"1501"
101.5,30.5,7.81,"1501"
102.5,30.5,15.64,"1501"
103.5,30.5,17.45,"1501"
104.5,30.5,20.44,"1501"
105.5,30.5,21.22,"1501"
106.5,30.5,29.26,"1501"
107.5,30.5,25.71,"1501"
108.5,30.5,26.55,"1501"
109.5,30.5,21.95,"1501"
110.5,30.5,21.63,"1501"
111.5,30.5,20.99,"1501"
112.5,30.5,19.9,"1501"
113.5,30.5,25.41,"1501"
114.5,30.5,22.42,"1501"
115.5,30.5,-104.1,"1501"
116.5,30.5,26.71,"1501"
117.5,30.5,-123.75,"1501"
118.5,30.5,-118.21,"1501"
119.5,30.5,31.55,"1501"
120.5,30.5,22.12,"1501"
121.5,30.5,21.11,"1501"
122.5,30.5,5.06,"1501"
129.5,30.5,0.3,"1501"
130.5,30.5,1.81,"1501"
131.5,30.5,3.54,"1501"
-118.5,29.5,0.13,"1501"
-115.5,29.5,3.87,"1501"
-114.5,29.5,-0.39,"1501"
-113.5,29.5,-4.22,"1501"
-112.5,29.5,-1.2,"1501"
-111.5,29.5,62.45,"1501"
-110.5,29.5,19.33,"1501"
-109.5,29.5,64.12,"1501"
-108.5,29.5,97.09,"1501"
-107.5,29.5,32.49,"1501"
-106.5,29.5,26.04,"1501"
-105.5,29.5,13.94,"1501"
-104.5,29.5,31.17,"1501"
-103.5,29.5,7.23,"1501"
-102.5,29.5,25.41,"1501"
-101.5,29.5,12.89,"1501"
-100.5,29.5,24.74,"1501"
-99.5,29.5,12,"1501"
-98.5,29.5,24.61,"1501"
-97.5,29.5,45.39,"1501"
-96.5,29.5,37.59,"1501"
-95.5,29.5,40.04,"1501"
-94.5,29.5,88.06,"1501"
-93.5,29.5,37.77,"1501"
-92.5,29.5,17.86,"1501"
-91.5,29.5,118.58,"1501"
-90.5,29.5,100.34,"1501"
-89.5,29.5,63.9,"1501"
-88.5,29.5,-0.31,"1501"
-85.5,29.5,12.36,"1501"
-84.5,29.5,24.94,"1501"
-83.5,29.5,71.39,"1501"
-82.5,29.5,129.91,"1501"
-81.5,29.5,120.91,"1501"
-80.5,29.5,3.4,"1501"
-13.5,29.5,0.13,"1501"
-10.5,29.5,-3.11,"1501"
-9.5,29.5,-2.69,"1501"
-8.5,29.5,-2,"1501"
-7.5,29.5,-1.1,"1501"
-6.5,29.5,0.22,"1501"
-5.5,29.5,0.85,"1501"
-4.5,29.5,1.67,"1501"
-3.5,29.5,3.11,"1501"
-2.5,29.5,2.35,"1501"
-1.5,29.5,2.9,"1501"
-0.5,29.5,3.85,"1501"
0.5,29.5,2.76,"1501"
1.5,29.5,2.85,"1501"
2.5,29.5,1.35,"1501"
3.5,29.5,2.13,"1501"
4.5,29.5,4.96,"1501"
5.5,29.5,3.43,"1501"
6.5,29.5,2.9,"1501"
7.5,29.5,3.14,"1501"
8.5,29.5,2.63,"1501"
9.5,29.5,0.09,"1501"
10.5,29.5,0.08,"1501"
11.5,29.5,0.74,"1501"
12.5,29.5,1.36,"1501"
13.5,29.5,0.38,"1501"
14.5,29.5,-0.16,"1501"
15.5,29.5,-0.06,"1501"
16.5,29.5,0.08,"1501"
17.5,29.5,2.14,"1501"
18.5,29.5,2.32,"1501"
19.5,29.5,2.42,"1501"
20.5,29.5,2.76,"1501"
21.5,29.5,3.05,"1501"
22.5,29.5,2.96,"1501"
23.5,29.5,2.97,"1501"
24.5,29.5,2.68,"1501"
25.5,29.5,3.63,"1501"
26.5,29.5,2.02,"1501"
27.5,29.5,1.6,"1501"
28.5,29.5,2.63,"1501"
29.5,29.5,2.75,"1501"
30.5,29.5,-3.98,"1501"
31.5,29.5,-0.13,"1501"
32.5,29.5,1.83,"1501"
33.5,29.5,0.92,"1501"
34.5,29.5,0.7,"1501"
35.5,29.5,0.78,"1501"
36.5,29.5,-4.34,"1501"
37.5,29.5,1.69,"1501"
38.5,29.5,1.36,"1501"
39.5,29.5,1.86,"1501"
40.5,29.5,1.9,"1501"
41.5,29.5,1.73,"1501"
42.5,29.5,0.02,"1501"
43.5,29.5,-0.17,"1501"
44.5,29.5,3.63,"1501"
45.5,29.5,-0.43,"1501"
46.5,29.5,-1,"1501"
47.5,29.5,-0.58,"1501"
48.5,29.5,-1.72,"1501"
50.5,29.5,-3.19,"1501"
51.5,29.5,-25.47,"1501"
52.5,29.5,-42.29,"1501"
53.5,29.5,-24.32,"1501"
54.5,29.5,-10.66,"1501"
55.5,29.5,-6.33,"1501"
56.5,29.5,-9.93,"1501"
57.5,29.5,5.97,"1501"
58.5,29.5,-3.42,"1501"
59.5,29.5,-2.23,"1501"
60.5,29.5,-2.74,"1501"
61.5,29.5,1.47,"1501"
62.5,29.5,1.85,"1501"
63.5,29.5,2.35,"1501"
64.5,29.5,2.58,"1501"
65.5,29.5,-3.8,"1501"
66.5,29.5,-4.99,"1501"
67.5,29.5,-5.42,"1501"
68.5,29.5,-5.16,"1501"
69.5,29.5,0.19,"1501"
70.5,29.5,-11.89,"1501"
71.5,29.5,2.58,"1501"
72.5,29.5,-15.81,"1501"
73.5,29.5,25.07,"1501"
74.5,29.5,-11.51,"1501"
75.5,29.5,-21.72,"1501"
76.5,29.5,-26.38,"1501"
77.5,29.5,1.6,"1501"
78.5,29.5,33.87,"1501"
79.5,29.5,29.74,"1501"
80.5,29.5,13.93,"1501"
81.5,29.5,10.49,"1501"
82.5,29.5,18.53,"1501"
83.5,29.5,-17.7,"1501"
84.5,29.5,-15.59,"1501"
85.5,29.5,-21.47,"1501"
86.5,29.5,-25.07,"1501"
87.5,29.5,-30.55,"1501"
88.5,29.5,-39.18,"1501"
89.5,29.5,11.63,"1501"
90.5,29.5,12.49,"1501"
91.5,29.5,-56.81,"1501"
92.5,29.5,13.13,"1501"
93.5,29.5,10.82,"1501"
94.5,29.5,-8.3,"1501"
95.5,29.5,-21.5,"1501"
96.5,29.5,-18.12,"1501"
97.5,29.5,-28.83,"1501"
98.5,29.5,-33.94,"1501"
99.5,29.5,0.65,"1501"
100.5,29.5,37.48,"1501"
101.5,29.5,0.82,"1501"
102.5,29.5,17.71,"1501"
103.5,29.5,23.88,"1501"
104.5,29.5,27.44,"1501"
105.5,29.5,29.57,"1501"
106.5,29.5,29.13,"1501"
107.5,29.5,25.81,"1501"
108.5,29.5,13.28,"1501"
109.5,29.5,15.62,"1501"
110.5,29.5,-118.22,"1501"
111.5,29.5,28.56,"1501"
112.5,29.5,21.63,"1501"
113.5,29.5,25.39,"1501"
114.5,29.5,-130.43,"1501"
115.5,29.5,-116.48,"1501"
116.5,29.5,24.8,"1501"
117.5,29.5,27.26,"1501"
118.5,29.5,26.1,"1501"
119.5,29.5,28.02,"1501"
120.5,29.5,29.91,"1501"
121.5,29.5,31,"1501"
122.5,29.5,9.22,"1501"
129.5,29.5,0.48,"1501"
-118.5,28.5,-0.04,"1501"
-115.5,28.5,1.29,"1501"
-114.5,28.5,2.59,"1501"
-113.5,28.5,2.75,"1501"
-112.5,28.5,0.46,"1501"
-111.5,28.5,36.04,"1501"
-110.5,28.5,52.61,"1501"
-109.5,28.5,20.47,"1501"
-108.5,28.5,104.45,"1501"
-107.5,28.5,69.44,"1501"
-106.5,28.5,29.47,"1501"
-105.5,28.5,21.75,"1501"
-104.5,28.5,41.74,"1501"
-103.5,28.5,25.83,"1501"
-102.5,28.5,18.33,"1501"
-101.5,28.5,25.47,"1501"
-100.5,28.5,16.59,"1501"
-99.5,28.5,75.28,"1501"
-98.5,28.5,53.08,"1501"
-97.5,28.5,30.11,"1501"
-96.5,28.5,23.86,"1501"
-95.5,28.5,33.6,"1501"
-89.5,28.5,-1.45,"1501"
-82.5,28.5,72.65,"1501"
-81.5,28.5,30.45,"1501"
-80.5,28.5,48.18,"1501"
-18.5,28.5,-0.07,"1501"
-17.5,28.5,13.84,"1501"
-16.5,28.5,4.05,"1501"
-15.5,28.5,1.43,"1501"
-14.5,28.5,-0.58,"1501"
-13.5,28.5,-0.28,"1501"
-12.5,28.5,-1.1,"1501"
-11.5,28.5,-0.9,"1501"
-10.5,28.5,-1.35,"1501"
-9.5,28.5,-0.09,"1501"
-8.5,28.5,0.92,"1501"
-7.5,28.5,2.6,"1501"
-6.5,28.5,2.98,"1501"
-5.5,28.5,2.83,"1501"
-4.5,28.5,2.74,"1501"
-3.5,28.5,2.98,"1501"
-2.5,28.5,3.62,"1501"
-1.5,28.5,2.65,"1501"
-0.5,28.5,2.25,"1501"
0.5,28.5,1.95,"1501"
1.5,28.5,1.19,"1501"
2.5,28.5,-0.35,"1501"
3.5,28.5,0.61,"1501"
4.5,28.5,1.19,"1501"
