"x","y","bio_flux_opt","ocn_flux_opt","fossil_flux_imp","fire_flux_imp","tot"
-143.5,-1.5,0,5.93538462882755e-08,0,0,22.4613947585647
-142.5,-1.5,0,5.76055096586973e-08,4.79370766729847e-10,0,21.7997682311601
-141.5,-1.5,0,5.58428275025546e-08,1.1007974781346e-10,0,21.1327128974467
-140.5,-1.5,0,5.42333921542737e-08,3.92583408891064e-10,0,20.5236510597261
-139.5,-1.5,0,6.29766511336755e-08,1.53541982896191e-11,0,23.8323800418191
-138.5,-1.5,0,6.16943203235129e-08,8.95609377366935e-11,0,23.3471050286676
-137.5,-1.5,0,6.08401122835763e-08,4.57156413459364e-11,0,23.0238453716984
-136.5,-1.5,0,6.04342212564936e-08,2.85974984258624e-11,0,22.8702432185374
-135.5,-1.5,0,5.94513693061916e-08,3.44106086859487e-11,0,22.4983005892807
-134.5,-1.5,0,6.44414825700657e-08,5.1596362217923e-11,0,24.3867191319551
-133.5,-1.5,0,6.32597875965555e-08,5.72141338304716e-11,0,23.9395279397397
-132.5,-1.5,0,6.14410342076219e-08,3.35956452680686e-11,0,23.2512534572588
-131.5,-1.5,0,5.86323079207755e-08,6.41131620274018e-11,0,22.1883415510749
-130.5,-1.5,0,5.57941725281882e-08,2.47481423056926e-10,0,21.1143002981873
-129.5,-1.5,0,5.3972135457953e-08,6.0099210206969e-11,0,20.4247831656241
-128.5,-1.5,0,5.19056114632885e-08,3.22867970014832e-11,0,19.6427443572752
-127.5,-1.5,0,5.07489485317738e-08,5.65115596390966e-11,0,19.2050260907762
-126.5,-1.5,0,5.02904126120908e-08,0,0,19.0315014256188
-125.5,-1.5,0,5.08535859353437e-08,8.06202054899516e-12,0,19.244624232684
-124.5,-1.5,0,7.91387233661824e-08,8.06201993500072e-12,0,29.9486253609111
-123.5,-1.5,0,8.01406165500024e-08,0,0,30.3277738022505
-122.5,-1.5,0,8.03717103556293e-08,0,0,30.4152270933015
-121.5,-1.5,0,7.92920628170746e-08,8.06202300497287e-12,0,30.0066539159912
-120.5,-1.5,0,7.80159755341752e-08,1.81199030948245e-11,0,29.523741653349
-119.5,-1.5,0,4.68739448901951e-08,1.00582015159417e-11,0,17.7386007126863
-118.5,-1.5,0,4.53503319821421e-08,0,0,17.162016832666
-117.5,-1.5,0,4.3720789929144e-08,0,0,16.5453459744658
-116.5,-1.5,0,4.1948775612755e-08,0,0,15.8747590526861
-115.5,-1.5,0,4.05116673938893e-08,0,0,15.3309113152043
-114.5,-1.5,0,5.58015126982673e-08,1.53541933776636e-11,0,21.1170780534307
-113.5,-1.5,0,5.35409139118659e-08,1.42271642150126e-11,0,20.2615951334952
-112.5,-1.5,0,5.19258687819224e-08,0,0,19.6504103748805
-111.5,-1.5,0,5.10948586637738e-08,1.00062001777262e-11,0,19.3359295538492
-110.5,-1.5,0,5.00016555364366e-08,5.69038044619807e-12,0,18.9222265079648
-109.5,-1.5,0,1.9589463293325e-08,5.19079865006902e-11,0,7.41327977301956
-108.5,-1.5,0,1.90150366086922e-08,6.88276372977759e-11,0,7.19589833390061
-107.5,-1.5,0,1.82423825665716e-08,7.29206151147618e-11,0,6.90350131943282
-106.5,-1.5,0,1.72285212074516e-08,3.00604880321579e-10,0,6.51982373757833
-105.5,-1.5,0,1.62201029368866e-08,6.10384723787334e-10,0,6.13820599461188
-104.5,-1.5,0,6.8178782893376e-08,8.33923163447611e-10,0,25.8010331679061
-103.5,-1.5,0,6.61594206733503e-08,6.62647223310504e-10,0,25.0368418842573
-102.5,-1.5,0,6.34795286515784e-08,3.0189454371785e-10,0,24.0226849866741
-101.5,-1.5,0,6.0639512368743e-08,1.91465177645595e-10,0,22.9479319447281
-100.5,-1.5,0,5.77880549921864e-08,2.21757728069618e-10,0,21.8688492268031
-99.5,-1.5,0,3.31448493133442e-08,8.06109028601714e-11,0,12.5430716153475
-98.5,-1.5,0,3.21182656557948e-08,3.40804331751314e-11,0,12.1545795086537
-97.5,-1.5,0,3.0311531725687e-08,1.10984451430893e-10,0,11.4708535740152
-96.5,-1.5,0,2.83050917179005e-08,6.02851768433539e-11,0,10.7115524689885
-95.5,-1.5,0,2.59338911712599e-08,1.840795613099e-10,0,9.81421430372223
-94.5,-1.5,0,9.20203457074141e-09,1.83601470854203e-10,0,3.48234434667481
-93.5,-1.5,0,8.70752698584659e-09,2.99510639076087e-11,0,3.2952068523079
-92.5,-1.5,0,8.92594688253206e-09,7.19880533415366e-11,0,3.37786393065037
-91.5,-1.5,0,9.04147981388325e-09,1.4869287583668e-11,0,3.42158528892747
-90.5,-1.5,-10.9213654935575,9.0594213787765e-09,9.59241796482653e-11,0,-7.49299054234435
-89.5,-1.5,-1.99085946294689,1.23541731437819e-08,2.70819548249547e-10,0,2.68435498820077
-88.5,-1.5,0,1.2505624623086e-08,2.73171304142362e-10,0,4.73252853736368
-87.5,-1.5,0,1.22076442279896e-08,8.2805341097232e-11,0,4.61976322048657
-86.5,-1.5,0,1.20579816710322e-08,1.24949651847546e-10,0,4.56312611973205
-85.5,-1.5,0,1.22123721711019e-08,1.23980390398576e-10,0,4.62155242545443
-84.5,-1.5,0,1.32779606068515e-08,2.16527703770671e-10,0,5.02480518837201
-83.5,-1.5,0,1.51947861702706e-08,1.07197053735395e-10,0,5.75019331998783
-82.5,-1.5,0,1.59289059476372e-08,5.26660520360848e-10,0,6.02800773557624
-81.5,-1.5,0,1.58554340724072e-08,1.79875332120908e-09,0,6.0002036268892
-80.5,-1.5,150.421818877279,1.00893384653009e-09,6.80035125123905e-08,3.48353766171656e-08,150.803631730689
-79.5,-1.5,190.455838258346,0,1.10017568251521e-07,3.63998676879056e-08,190.455838258346
-78.5,-1.5,105.061558573188,0,7.1720049298986e-08,2.56049451284699e-08,105.061558573188
-77.5,-1.5,152.463471666778,0,7.39102436396172e-09,2.61838383382801e-09,152.463471666778
-76.5,-1.5,64.8575570996102,0,1.63528515132024e-09,1.26837962623222e-10,64.8575570996102
-75.5,-1.5,-0.960167382478021,0,5.4153908719713e-10,1.49650387110999e-10,-0.960167382478021
-74.5,-1.5,29.1629484335451,0,2.41706324538294e-10,9.48250461861794e-09,29.1629484335451
-73.5,-1.5,40.5160618101924,0,3.10638089134752e-10,2.50674334922031e-10,40.5160618101924
-72.5,-1.5,46.4468209660952,0,1.42993054861126e-10,5.78630365799108e-11,46.4468209660952
-71.5,-1.5,61.2439470303517,0,1.88648131675539e-10,2.32526820771442e-10,61.2439470303517
-70.5,-1.5,19.2049061898554,0,4.79057342474915e-10,3.8497272115524e-11,19.2049061898554
-69.5,-1.5,7.59451431971368,0,5.95650619582111e-10,5.39061729366039e-11,7.59451431971368
-68.5,-1.5,40.4272945237884,0,3.06754504084998e-10,2.47870671036299e-10,40.4272945237884
-67.5,-1.5,46.9075454476725,0,3.78485261500897e-10,2.93955692656977e-10,46.9075454476725
-66.5,-1.5,46.0426288300012,0,4.51161806029467e-10,2.42924042663011e-10,46.0426288300012
-65.5,-1.5,9.71617359176448,0,1.24277068376123e-09,5.55580201561209e-10,9.71617359176448
-64.5,-1.5,-12.715232297417,0,1.59816796225139e-10,2.55897267892886e-10,-12.715232297417
-63.5,-1.5,-6.78411728687917,0,2.33632234957038e-10,2.49042921024263e-10,-6.78411728687917
-62.5,-1.5,80.8747508139495,0,7.08387897968816e-10,2.56420095272075e-10,80.8747508139495
-61.5,-1.5,85.7432407239215,0,1.43372926320048e-09,3.50532599777165e-10,85.7432407239215
-60.5,-1.5,95.0977546626867,0,2.4328020312515e-09,4.33224119798485e-08,95.0977546626867
-59.5,-1.5,99.0378240213517,0,8.77824623320049e-10,4.96879817151983e-10,99.0378240213517
-58.5,-1.5,108.003530584436,0,5.46011784916298e-10,9.40510634756198e-10,108.003530584436
-57.5,-1.5,172.66890613214,0,4.00242048714462e-10,1.07063398829519e-09,172.66890613214
-56.5,-1.5,126.240006245808,0,3.06063494664364e-09,1.54527583839909e-09,126.240006245808
-55.5,-1.5,117.324913081123,0,3.52501330579356e-09,2.54491112962093e-09,117.324913081123
-54.5,-1.5,104.66893448329,0,4.46429657666032e-09,3.46984486980731e-09,104.66893448329
-53.5,-1.5,125.063507064359,0,2.1264361954529e-09,3.5418074789299e-09,125.063507064359
-52.5,-1.5,144.237966144667,0,2.75179353141359e-09,2.7193534653388e-09,144.237966144667
-51.5,-1.5,128.534553091963,0,2.67408383829918e-09,3.37838235296631e-09,128.534553091963
-50.5,-1.5,269.233412009622,0,5.00360821060516e-09,9.56577067217372e-09,269.233412009622
-49.5,-1.5,272.45123655504,0,4.34661148800238e-09,1.31247784763676e-08,272.45123655504
-48.5,-1.5,123.227344419908,0,1.84087662754932e-07,9.73491707646422e-08,123.227344419908
-47.5,-1.5,165.991281347502,0,2.88969080956197e-08,4.7557749907203e-08,165.991281347502
-46.5,-1.5,229.443987450071,0,1.20837508313588e-08,1.90819740215354e-08,229.443987450071
-45.5,-1.5,96.3420865284653,0,5.70078236722776e-09,1.7108634353702e-08,96.3420865284653
-44.5,-1.5,79.8336956722662,0,2.37324628769577e-09,0,79.8336956722662
-43.5,-1.5,0,0,4.50363959961578e-10,0,0
-42.5,-1.5,0,0,3.45907826531774e-10,0,0
-41.5,-1.5,0,0,9.40813052955856e-10,0,0
-40.5,-1.5,0,0,1.86345422818742e-09,0,0
-39.5,-1.5,0,1.01152040590832e-07,1.26635416320192e-09,0,38.2791690248698
-38.5,-1.5,0,9.49718148601703e-08,5.57589237793452e-10,0,35.940373841164
-37.5,-1.5,0,9.17871221097851e-08,1.47828983692967e-09,0,34.7351841942502
-36.5,-1.5,0,8.80791162769308e-08,3.39571924564685e-10,0,33.3319561309115
-35.5,-1.5,0,8.39010049349696e-08,5.34332857364773e-10,0,31.7508250995504
-34.5,-1.5,0,6.79307958337183e-08,4.25890878324079e-10,0,25.7071869289457
-33.5,-1.5,0,6.40119759635541e-08,4.82841102607806e-10,0,24.2241800878397
-32.5,-1.5,0,6.08276019402954e-08,1.01065496977504e-09,0,23.0191110574699
-31.5,-1.5,0,5.69969270645407e-08,4.23278171846531e-09,0,21.5694611028883
-30.5,-1.5,0,5.46658597479963e-08,1.52236324207929e-09,0,20.6873106361537
-29.5,-1.5,0,2.02950404438309e-08,2.34099540936909e-09,0,7.68029274523983
-28.5,-1.5,0,2.01466399329781e-08,5.12712865449351e-10,0,7.62413324311676
-27.5,-1.5,0,2.00204313533273e-08,2.19614857997695e-10,0,7.57637187790237
-26.5,-1.5,0,1.97969751714573e-08,8.12642617131076e-11,0,7.49180890808494
-25.5,-1.5,0,1.97035999426736e-08,4.67815921835487e-11,0,7.45647273350585
-24.5,-1.5,0,2.27797404541565e-08,6.32061743506461e-11,0,8.62058273954737
-23.5,-1.5,0,2.28030409941173e-08,7.76165845926751e-11,0,8.6294004094858
-22.5,-1.5,0,2.25834112108075e-08,2.71646515258756e-11,0,8.54628547132831
-21.5,-1.5,0,2.22113172465523e-08,1.00476044630802e-10,0,8.40547320824728
-20.5,-1.5,0,2.19824666435425e-08,2.01391168966475e-10,0,8.31886881684907
-19.5,-1.5,0,2.18389724149682e-08,8.00871312180400e-11,0,8.26456600894125
-18.5,-1.5,0,2.16102627367255e-08,5.43200931351313e-11,0,8.17801494798449
-17.5,-1.5,0,2.14993283283357e-08,4.78666873678408e-11,0,8.13603381794872
-16.5,-1.5,0,2.14931314782778e-08,7.06374202972421e-11,0,8.13368873158764
-15.5,-1.5,0,2.13807433804494e-08,1.34805991639006e-10,0,8.09115747895023
-14.5,-1.5,0,5.93522559271452e-09,1.09280390906289e-10,0,2.24607929150214
-13.5,-1.5,0,5.89972208858997e-09,5.44629524497809e-11,0,2.23264362942928
-12.5,-1.5,0,5.74011548831435e-09,7.81143965498268e-11,0,2.17224338447377
-11.5,-1.5,0,5.61348639523632e-09,5.41609138482311e-11,0,2.12432288352207
-10.5,-1.5,0,5.4581921007968e-09,2.19419047802425e-10,0,2.06555455308874
-9.5,-1.5,0,1.56783728172528e-08,7.70420262775317e-10,0,5.93319798197861
-8.5,-1.5,0,1.5259459515972e-08,4.13288967587533e-09,0,5.77466778354833
-7.5,-1.5,0,1.47914251936465e-08,2.81303150656599e-09,0,5.59754861888203
-6.5,-1.5,0,1.4137375951948e-08,1.88925932410179e-10,0,5.35003545624759
-5.5,-1.5,0,1.32388919276734e-08,8.34162631103632e-11,0,5.01002034997331
-4.5,-1.5,0,2.06334246737473e-08,1.79171795677443e-10,0,7.80834816613555
-3.5,-1.5,0,1.94037420806723e-08,2.28384702697536e-10,0,7.34299692307298
-2.5,-1.5,0,1.86951927254132e-08,1.73011967668302e-10,0,7.07485917346358
-1.5,-1.5,0,1.84674103743179e-08,2.12017909687255e-10,0,6.98865904277386
-0.5,-1.5,0,1.8287434917616e-08,2.81232039293994e-10,0,6.92055057074325
0.5,-1.5,0,2.62943610715857e-08,3.29976065775007e-10,0,9.95062764904234
1.5,-1.5,0,2.55753692128795e-08,2.53752084430659e-10,0,9.67853812196843
2.5,-1.5,0,2.45489345254587e-08,3.07246001381423e-10,0,9.29010239033837
3.5,-1.5,0,2.29877520673921e-08,5.33815923164741e-10,0,8.69930099036732
4.5,-1.5,0,2.11924939160034e-08,4.09805903850404e-10,0,8.01991785762099
5.5,-1.5,-0.72463285659566,2.19588610173337e-08,7.99338673991859e-10,0,7.58530283591598
6.5,-1.5,0,2.00885145213074e-08,2.85684884164991e-10,0,7.60213672732742
7.5,-1.5,0,1.81215390792284e-08,2.25756275997507e-10,0,6.85777027683055
8.5,-1.5,-0.983400895822645,1.23708406098494e-08,3.25270994345257e-08,0,3.6981210578439
9.5,-1.5,-47.7736932366663,1.63850769925562e-09,8.42552773619053e-08,2.02042286817937e-07,-47.1536294910216
10.5,-1.5,-79.5116824006233,0,4.88311532746506e-09,7.74783979884386e-10,-79.5116824006233
11.5,-1.5,-8.88947819056632,0,1.99602062430127e-09,8.18232303277893e-10,-8.88947819056632
12.5,-1.5,33.3512065513081,0,1.81091865220666e-09,9.77690690058715e-10,33.3512065513081
13.5,-1.5,19.7487709755916,0,7.60665257081409e-09,3.03353600861534e-09,19.7487709755916
14.5,-1.5,-33.9617174565336,0,6.48406938312086e-10,3.16755033988626e-08,-33.9617174565336
15.5,-1.5,-14.09765779135,0,8.26419636487301e-10,8.31499322129528e-08,-14.09765779135
16.5,-1.5,-87.3543338313273,0,3.94937390043e-10,1.75204113453308e-08,-87.3543338313273
17.5,-1.5,-55.2488028194485,0,9.83929734198073e-11,8.2394700373611e-09,-55.2488028194485
18.5,-1.5,-104.428014451893,0,7.38298596264869e-11,9.9325765842715e-09,-104.428014451893
19.5,-1.5,-110.571563286673,0,6.42692592729721e-11,4.74765996165101e-09,-110.571563286673
20.5,-1.5,-104.010985489776,0,4.56945420951991e-11,1.35630967060526e-09,-104.010985489776
21.5,-1.5,-153.341427651289,0,1.09176689233474e-10,2.52992056369522e-09,-153.341427651289
22.5,-1.5,-134.869710602771,0,5.84827357458404e-10,6.09994355962883e-09,-134.869710602771
23.5,-1.5,-105.004057046119,0,8.14820771070635e-11,5.38409740527344e-09,-105.004057046119
24.5,-1.5,-70.9522197025445,0,2.06719873644075e-10,3.63074462468032e-09,-70.9522197025445
25.5,-1.5,-2.53630235518181,0,4.49043863677347e-11,3.32558124530964e-09,-2.53630235518181
26.5,-1.5,-19.6843638974972,0,4.19549574584666e-11,3.878761524248e-09,-19.6843638974972
27.5,-1.5,-68.8732614955447,0,5.10744463599748e-11,5.06777998712817e-09,-68.8732614955447
28.5,-1.5,112.815406415718,0,5.54550055378914e-10,5.22505222963473e-08,112.815406415718
29.5,-1.5,-111.291655622571,0,9.67453958255298e-09,9.08787413785386e-07,-111.291655622571
30.5,-1.5,56.3595268945681,0,1.74819070127234e-08,6.79090977944871e-08,56.3595268945681
31.5,-1.5,-138.387303148543,0,4.18418329192248e-09,5.53878034904137e-08,-138.387303148543
32.5,-1.5,-17.8229423464852,0,2.35908794766187e-11,0,-17.8229423464852
33.5,-1.5,-108.231710207653,0,5.00090547365325e-10,0,-108.231710207653
34.5,-1.5,-140.585460574341,0,3.78883404071082e-09,9.65599054430993e-08,-140.585460574341
35.5,-1.5,181.466548106338,0,2.12285587576767e-09,1.77692617903334e-08,181.466548106338
36.5,-1.5,-1.14151506017218,0,9.97906524551238e-08,2.81787153643055e-08,-1.14151506017218
37.5,-1.5,-40.8712356908967,0,3.74507018202847e-08,3.45454823356927e-08,-40.8712356908967
38.5,-1.5,-53.977561043634,0,3.84811870579259e-09,2.60717407686039e-08,-53.977561043634
39.5,-1.5,-28.8112445212688,0,1.34878122205641e-09,1.36958507681799e-09,-28.8112445212688
40.5,-1.5,-48.8624010239189,0,7.41745568915408e-10,1.80323990402642e-08,-48.8624010239189
41.5,-1.5,-39.869056980066,0,3.83203129185377e-10,2.50314375544552e-08,-39.869056980066
42.5,-1.5,-2.29426189437579,0,2.42428907006942e-10,0,-2.29426189437579
43.5,-1.5,0,0,3.108174253042e-10,0,0
44.5,-1.5,0,0,2.01687497419721e-10,0,0
45.5,-1.5,0,4.45664042334645e-08,1.03375473741359e-10,0,16.8653534868784
46.5,-1.5,0,4.17531411628372e-08,1.85351973918349e-10,0,15.8007247165348
47.5,-1.5,0,3.84239414369093e-08,9.23007253453361e-10,0,14.5408490058525
48.5,-1.5,0,3.4819514979607e-08,5.81896481988338e-10,0,13.1768186927626
49.5,-1.5,0,3.11382031420043e-08,5.99631038487823e-10,0,11.783692491435
50.5,-1.5,0,3.12673021250891e-08,6.22673743938975e-11,0,11.8325476778017
51.5,-1.5,0,2.82083030960102e-08,2.47459397848326e-10,0,10.6749245572293
52.5,-1.5,0,2.60399331400042e-08,1.05070727129698e-10,0,9.85434397803805
53.5,-1.5,0,2.39929154728989e-08,5.15533408554089e-10,0,9.07968698824009
54.5,-1.5,0,2.25240944256996e-08,1.71803719934949e-10,0,8.52383810170634
55.5,-1.5,0,2.36765122177896e-08,1.95677022330441e-10,0,8.95994987160257
56.5,-1.5,0,2.29708025227482e-08,6.48551890455983e-11,0,8.69288674028865
57.5,-1.5,0,2.2892000996932e-08,4.22678665709249e-10,0,8.66306572127099
58.5,-1.5,0,2.33641028039529e-08,1.50582534601005e-10,0,8.8417241523055
59.5,-1.5,0,2.40446476994527e-08,4.06965585212701e-12,0,9.09926411819929
60.5,-1.5,0,2.11751027790997e-08,3.15427708173861e-11,0,8.01333649490027
61.5,-1.5,0,2.13778479357738e-08,1.1803739821035e-11,0,8.09006175003075
62.5,-1.5,0,2.13003186097323e-08,1.07347099240985e-10,0,8.0607221721182
63.5,-1.5,0,2.10582203843685e-08,8.24283214945094e-11,0,7.96910445649736
64.5,-1.5,0,2.0956033629374e-08,1.14547706771623e-10,0,7.93043371843128
65.5,-1.5,0,1.5866022513815e-08,1.40600797496808e-10,0,6.00421063194805
66.5,-1.5,0,1.55047908499209e-08,3.11889688004671e-11,0,5.86750901091725
67.5,-1.5,0,1.51300844426368e-08,1.267750769694e-10,0,5.72570811579594
68.5,-1.5,0,1.51424195837238e-08,4.33598281778531e-11,0,5.73037612790777
69.5,-1.5,0,1.5184654562263e-08,8.34655398482454e-10,0,5.74635919530632
70.5,-1.5,0,1.31029706265083e-08,1.04651012318307e-09,0,4.95858338013078
71.5,-1.5,0,1.26943890894074e-08,4.40898896723773e-10,0,4.80396305188262
72.5,-1.5,0,1.22247111953025e-08,4.32081406055286e-10,0,4.62622190706073
73.5,-1.5,0,1.186308797808e-08,4.56847367953249e-10,0,4.48937210972078
74.5,-1.5,0,1.15434314503544e-08,2.91817794657826e-10,0,4.36840385062052
75.5,-1.5,0,6.56712419343631e-09,3.19535095212394e-10,0,2.48520994277049
76.5,-1.5,0,6.42812404495355e-09,2.02588001315177e-10,0,2.43260783857986
77.5,-1.5,0,6.43657728971089e-09,1.7796729576616e-10,0,2.43580681689987
78.5,-1.5,0,6.58924629668454e-09,1.00950623038294e-10,0,2.49358165454692
79.5,-1.5,0,6.92965380756802e-09,9.06493656828131e-11,0,2.62240274970558
80.5,-1.5,0,6.91252452733243e-09,8.47545180267208e-11,0,2.61592048192747
81.5,-1.5,0,7.44123181898836e-09,2.13045048708242e-10,0,2.8160002397234
82.5,-1.5,0,8.12481151452585e-09,7.99684790026359e-10,0,3.07468867106504
83.5,-1.5,0,8.60418787341713e-09,1.55172809111008e-09,0,3.25610002531299
84.5,-1.5,0,9.17544022959089e-09,2.34249862494401e-09,0,3.47228019696454
85.5,-1.5,0,1.23337976232645e-08,7.48712523686297e-10,0,4.66750370216722
86.5,-1.5,0,1.30067962858896e-08,1.48862520044838e-10,0,4.92218793206179
87.5,-1.5,0,1.34749279906243e-08,6.93384978647947e-11,0,5.09934394934793
88.5,-1.5,0,1.38213917741345e-08,1.5442604156453e-10,0,5.23045693186925
89.5,-1.5,0,1.41056547400539e-08,3.03468545483916e-11,0,5.33803113458806
90.5,-1.5,0,1.23427564110851e-08,5.64233188139682e-11,0,4.67089399415977
91.5,-1.5,0,1.24906104181288e-08,6.46966679607391e-11,0,4.72684668175331
92.5,-1.5,0,1.22541611957241e-08,1.0559585938351e-10,0,4.63736672962025
93.5,-1.5,0,1.16099866649593e-08,4.29220388436975e-10,0,4.3935904735939
94.5,-1.5,0,1.10670831155553e-08,6.83090507159034e-10,0,4.18813839758584
95.5,-1.5,0,1.51905226150104e-08,3.23384467050821e-10,0,5.74857985424362
96.5,-1.5,0,1.34403127627019e-08,8.22871052289843e-11,0,5.08624443941479
97.5,-1.5,0,1.1527614429133e-08,2.69223260941238e-10,0,4.36241818364565
98.5,-1.5,-7.27668240234927,7.78363917594098e-09,7.18040976597451e-10,0,-4.33110426171957
99.5,-1.5,9.91596346524921,6.08170714219836e-09,4.98579694266391e-10,0,12.2174760624856
100.5,-1.5,20.9654910111525,0,4.88258536774889e-09,0,20.9654910111525
101.5,-1.5,119.912826246309,0,2.66637114858239e-08,1.99538305820404e-08,119.912826246309
102.5,-1.5,-41.9558728580877,0,1.54403175535297e-08,1.99743700582711e-08,-41.9558728580877
103.5,-1.5,112.307118743353,0,1.890390835869e-07,6.46787283544424e-07,112.307118743353
104.5,-1.5,204.090086813639,0,4.69637730557759e-09,4.77539627891358e-09,204.090086813639
105.5,-1.5,93.31015354699,0,4.55946228450749e-09,0,93.31015354699
106.5,-1.5,32.039165185061,0,9.67439207779315e-09,1.27432494520354e-10,32.039165185061
107.5,-1.5,0,0,3.53313408984308e-09,0,0
108.5,-1.5,0.894852878552932,0,2.85608444313023e-09,0,0.894852878552932
109.5,-1.5,-26.6181105171624,0,3.29235002973682e-09,0,-26.6181105171624
110.5,-1.5,111.637018018251,0,6.4454729299216e-09,9.02882426604165e-09,111.637018018251
111.5,-1.5,-29.7067686891834,0,1.82513694949927e-09,1.76658696873918e-08,-29.7067686891834
112.5,-1.5,-106.859457518843,0,3.83683378615902e-09,1.44670129132461e-08,-106.859457518843
113.5,-1.5,176.067525828957,0,9.80219568767592e-09,8.31589254302369e-09,176.067525828957
114.5,-1.5,295.993927325127,0,5.58160909821372e-09,5.3087905214308e-09,295.993927325127
115.5,-1.5,358.202370332903,0,1.15010655611553e-08,6.4968911454901e-09,358.202370332903
116.5,-1.5,133.324441011666,0,1.29546767975329e-07,3.92851599095566e-08,133.324441011666
117.5,-1.5,3.29651273080639,0,4.21351545704881e-09,0,3.29651273080639
118.5,-1.5,0,0,6.97515859569787e-10,0,0
119.5,-1.5,202.495210671956,0,6.14969107083863e-09,1.71372284464205e-08,202.495210671956
120.5,-1.5,547.507066970822,0,8.13484641208689e-09,1.25789966586297e-08,547.507066970822
121.5,-1.5,215.94199783731,0,2.56003107328741e-09,4.4996052493566e-09,215.94199783731
122.5,-1.5,114.209885095465,0,5.07329755782921e-10,4.73948922703104e-12,114.209885095465
123.5,-1.5,24.8632818142213,0,2.05245198134441e-10,0,24.8632818142213
124.5,-1.5,17.5794361376431,0,5.20705992445062e-11,0,17.5794361376431
125.5,-1.5,147.242649981578,0,6.11379905625636e-10,0,147.242649981578
126.5,-1.5,-0.586136233012835,0,6.05399603696792e-09,0,-0.586136233012835
127.5,-1.5,69.6191982349398,0,2.23259438130839e-10,0,69.6191982349398
128.5,-1.5,-1.42994273657621,0,3.29824129166539e-10,0,-1.42994273657621
129.5,-1.5,44.4439269421294,0,2.40277274006351e-10,0,44.4439269421294
130.5,-1.5,65.8933721682147,0,2.2496976385405e-08,0,65.8933721682147
131.5,-1.5,90.0482967330062,0,9.14264623539769e-09,5.4761189646255e-09,90.0482967330062
132.5,-1.5,-37.5411374148462,0,1.90100100956854e-09,1.90624770621221e-09,-37.5411374148462
133.5,-1.5,164.103819689693,0,1.47470106580981e-09,2.40885487529477e-09,164.103819689693
134.5,-1.5,99.3708232943892,0,1.05704101937156e-09,0,99.3708232943892
135.5,-1.5,13.4388439324777,0,3.45206978892767e-11,0,13.4388439324777
136.5,-1.5,17.7950547274785,0,4.12497851959351e-09,0,17.7950547274785
137.5,-1.5,27.4239184040582,0,4.09296360471975e-11,0,27.4239184040582
138.5,-1.5,54.8631553433325,0,2.30311947745581e-10,0,54.8631553433325
139.5,-1.5,-0.344686304591183,0,6.94933094408373e-10,0,-0.344686304591183
140.5,-1.5,0,2.13199797197434e-09,6.04993322101385e-10,0,0.806816256530194
141.5,-1.5,0,2.17562329226379e-09,5.5271274658186e-10,0,0.823325473737971
142.5,-1.5,-1.24666899171893,2.07647819325355e-09,1.59869565975394e-09,0,-0.460863196089603
143.5,-1.5,4.82544225078907e-07,1.94319963834213e-09,1.78262363811617e-09,0,0.735369408081315
144.5,-1.5,-0.466738338731851,1.97565509086405e-09,1.98502634573287e-10,0,0.280912768614014
145.5,-1.5,-0.000581928215364401,1.83410608942149e-09,2.04752406382538e-09,0,0.693502507416588
146.5,-1.5,0.653311516502453,1.94169973256868e-09,6.19104329006006e-10,0,1.38811282969788
147.5,-1.5,-0.635134687196428,2.10242699812911e-09,7.74854353800105e-11,0,0.160490966559566
148.5,-1.5,0,2.3243987668743e-09,1.83745960938089e-10,0,0.879626874145775
149.5,-1.5,-2.75567312520149,2.67181499822017e-09,2.88895840533349e-10,0,-1.74457283179504
150.5,-1.5,0,3.65423753287671e-09,3.0043167494566e-10,0,1.3828804180416
151.5,-1.5,0,3.866485247494e-09,9.13419391327279e-10,0,1.46320174517965
152.5,-1.5,0,4.20128275267791e-09,2.33014525326297e-09,0,1.58989983466141
153.5,-1.5,0,4.70485888313407e-09,9.60455049498689e-11,0,1.78046915686219
154.5,-1.5,0,5.16996143535832e-09,4.19892403142156e-11,0,1.95647884590552
155.5,-1.5,0,1.4292913132928e-08,4.86770851230559e-11,0,5.40889570272021
156.5,-1.5,0,1.53385101786308e-08,3.5464161747802e-11,0,5.80458308391961
157.5,-1.5,0,1.68563129639883e-08,6.93871532403025e-11,0,6.37896822758802
158.5,-1.5,0,1.81124862077144e-08,1.52078048229651e-10,0,6.85434438055778
159.5,-1.5,0,1.8970561217081e-08,4.00279959379771e-11,0,7.1790674225024
160.5,-1.5,0,2.84624676087367e-08,1.01663352697728e-10,0,10.7711085421094
161.5,-1.5,0,2.94247231375753e-08,2.10164482734911e-11,0,11.1352568263989
162.5,-1.5,0,3.04702828495659e-08,3.06904053141186e-11,0,11.5309300793269
163.5,-1.5,0,3.1264255046173e-08,2.35258441691417e-11,0,11.8313945656333
164.5,-1.5,0,3.21732348944706e-08,3.1207816587832e-11,0,12.1753816275843
165.5,-1.5,0,3.40716853278875e-08,2.73224755735449e-12,0,12.8938160220031
166.5,-1.5,0,3.53706220719183e-08,2.8604824607536e-11,0,13.3853752519202
167.5,-1.5,0,3.68532009077584e-08,4.67900941645778e-11,0,13.9464305259248
168.5,-1.5,0,3.78847061532001e-08,3.48297080907102e-12,0,14.3367851189678
